,in_wers,in_cers,in_pers,in_status,in_texts,in_scores,new_wers,new_cers,new_pers,new_status,new_texts,new_scores,refs
254,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,if
255,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,goulash
256,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,golf
257,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,lawyer
258,1.0,0.8,1.0,1,age,-83.07673645019531,0.0,0.0,0.0,1,eight,-46.991661071777344,eight
259,1.0,0.875,1.0,1,yeah,-31.967500686645508,1.0,0.875,1.0,1,yeah,-47.99636459350586,rolypoly
260,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,emilio
261,1.0,1.5,1.5,1,and,-36.29050064086914,1.0,1.0,1.0,0,,0.0,up
262,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,hey,-105.5023422241211,six
263,1.0,1.0,1.0,1,yeah,-37.58390426635742,1.0,1.0,1.0,1,yeah,-33.35734558105469,way
264,1.0,1.0,1.0,1,hell,-115.09606170654297,1.0,1.0,1.0,1,one,-72.8423843383789,first
265,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,needlepoint
266,1.0,1.3333333333333333,1.0,1,this,-32.66497802734375,1.0,0.6666666666666666,0.6666666666666666,1,yes,-37.27407455444336,get
267,1.0,0.75,0.8571428571428571,1,hey,-101.46961975097656,1.0,0.75,0.8571428571428571,1,hey,-99.10468292236328,adhesion
268,1.0,0.8,1.0,1,yeah,-46.70323944091797,1.0,0.8,1.0,1,yeah,-57.05413055419922,there
269,1.0,1.0,1.0,1,five,-59.49379348754883,1.0,1.0,1.0,1,five,-59.1179313659668,papa
270,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,romeo
271,2.0,0.8888888888888888,0.8333333333333334,1,nice as,-100.66366577148438,1.0,0.8888888888888888,1.0,1,no,-48.77840042114258,moustache
272,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,ashamed
273,1.0,1.0,1.0,0,,0.0,1.0,0.6666666666666666,1.0,1,three,-87.23296356201172,telephone
274,1.0,1.0,1.0,0,,0.0,1.0,1.3333333333333333,1.0,1,eight,-44.374210357666016,its
275,1.0,0.5,0.5,1,and,-46.00847625732422,1.0,1.0,1.0,0,,0.0,an
276,1.0,1.0,0.8333333333333334,1,yes,-45.90663146972656,1.0,1.0,0.8333333333333334,1,yes,-66.00947570800781,advice
277,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,three,-43.34116744995117,five
278,0.0,0.0,0.0,1,two,-34.52353286743164,0.0,0.0,0.0,1,two,-57.0137939453125,two
279,1.0,0.9,1.0,1,nine,-45.56151580810547,1.0,0.9,1.0,1,nine,-41.72550964355469,multiflora
280,1.0,2.3333333333333335,2.6666666666666665,1,average,-138.31216430664062,1.0,2.3333333333333335,2.6666666666666665,1,average,-175.4658203125,out
281,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,it
282,1.0,0.8181818181818182,0.8888888888888888,1,yes,-29.14133644104004,1.0,0.8181818181818182,0.8888888888888888,1,yes,-29.131269454956055,displeasure
283,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,pennsylvania
284,1.0,1.0,1.0,1,and,-37.5478630065918,1.0,1.0,1.0,1,eight,-54.5607795715332,quebec
285,1.0,1.0,1.0,1,yes,-32.68336868286133,1.0,1.0,1.0,1,yes,-30.992862701416016,with
286,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,nine,-48.93870544433594,not
287,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,what
288,1.0,0.8181818181818182,1.0,1,yes,-32.24531936645508,1.0,0.8181818181818182,0.9166666666666666,1,yeah,-36.83488464355469,merchandise
289,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,xray
290,1.0,1.0,1.0,0,,0.0,2.0,1.1666666666666667,1.0,1,hey yeah,-128.23178100585938,quebec
291,1.0,0.8,1.0,1,am,-65.35212707519531,1.0,0.8,0.8,1,eight,-58.532772064208984,aloft
292,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,juliet
293,1.0,1.0,1.0,0,,0.0,1.0,0.6666666666666666,1.0,1,ah,-39.76093292236328,all
294,1.0,1.0,0.5,1,yeah,-52.20674514770508,1.0,1.0,0.5,1,yeah,-36.85438919067383,you
295,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,india
296,1.0,1.0,1.0,0,,0.0,1.0,0.75,0.6666666666666666,1,one,-64.19339752197266,been
297,1.0,1.0,1.0,1,hey,-123.74108123779297,1.0,1.0,1.0,1,hey,-114.89720153808594,said
298,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,were
299,0.0,0.0,0.0,1,two,-36.07109451293945,0.0,0.0,0.0,1,two,-40.598670959472656,two
300,1.0,0.7142857142857143,0.8333333333333334,1,hen,-111.04166412353516,1.0,1.0,1.0,0,,0.0,moisten
301,1.0,1.0,0.875,1,k,-53.29987335205078,1.0,0.7142857142857143,0.875,1,two,-82.28978729248047,control
302,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,no,-58.91615676879883,mike
303,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,are
304,0.0,0.0,0.0,1,then,-33.45363998413086,1.0,1.0,1.0,1,nine,-75.06419372558594,then
305,1.0,1.0,1.0,1,mm,-105.34056091308594,1.0,0.8,1.0,1,hey,-104.8116226196289,seven
306,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,lawyer
307,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,three,-70.69623565673828,jumping
308,1.0,1.0,1.0,1,nine,-39.52262878417969,1.0,1.0,1.0,1,nine,-48.30336380004883,not
309,1.0,0.8571428571428571,1.0,1,yeah,-44.26846694946289,1.0,1.0,1.0,1,yes,-45.464473724365234,without
310,1.0,1.0,1.0,0,,0.0,1.0,0.75,0.6666666666666666,1,yeah,-59.45714569091797,than
311,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,seven,-61.131038665771484,about
312,1.0,1.0,1.0,0,,0.0,1.0,1.0,0.8333333333333334,1,seven,-73.74261474609375,bravo
313,1.0,1.0,1.0,0,,0.0,1.0,1.3333333333333333,0.6666666666666666,1,eight,-64.49861907958984,cut
314,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,pennyworth
315,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,bachelor
316,1.0,2.0,1.0,1,yeah,-37.33310317993164,1.0,2.0,1.0,1,yeah,-41.091224670410156,go
317,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,hallelujah
318,1.0,1.3333333333333333,1.0,1,eight,-39.252140045166016,1.0,1.3333333333333333,1.0,1,eight,-47.05062484741211,its
319,3.0,1.5714285714285714,1.8,1,there you can,-134.9464111328125,1.0,0.7142857142857143,1.0,1,okay,-46.807525634765625,whiskey
320,1.0,1.0,1.0,0,,0.0,1.0,1.3333333333333333,1.0,1,yeah,-46.44149398803711,now
321,1.0,1.0,1.0,0,,0.0,1.0,0.8333333333333334,0.8,1,seven,-65.95553588867188,people
322,1.0,0.7142857142857143,1.0,1,okay,-33.034568786621094,1.0,0.7142857142857143,1.0,1,okay,-44.36724090576172,whiskey
323,1.0,1.0,1.0,0,,0.0,1.0,0.875,1.0,1,six,-55.7985725402832,futurity
324,1.0,1.0,1.0,1,eight,-59.12543869018555,1.0,1.0,1.0,1,eight,-62.912879943847656,supreme
325,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,ashamed
326,1.0,1.0,1.0,1,and,-34.25840377807617,1.0,1.5,1.5,1,hey,-139.49420166015625,at
327,1.0,0.8,0.8,1,well,-33.392547607421875,1.0,0.8,0.8,1,one,-57.331172943115234,water
328,1.0,1.0,1.0,1,seven,-61.46291732788086,1.0,1.0,1.0,1,seven,-39.262935638427734,charlie
329,1.0,1.3333333333333333,1.0,1,hell,-110.90187072753906,1.0,1.0,1.0,1,hey,-161.83775329589844,can
330,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,upward
331,1.0,1.0,1.0,1,yes,-37.19976806640625,1.0,1.0,1.0,1,yes,-33.634613037109375,victor
332,1.0,1.0,1.0,0,,0.0,1.0,0.6,0.8333333333333334,1,hey,-94.29861450195312,hotel
333,1.0,1.0,1.0,1,hi,-34.018314361572266,1.0,0.8571428571428571,1.0,1,nine,-38.12865447998047,gustave
334,1.0,0.9090909090909091,0.9090909090909091,1,yes,-29.858417510986328,1.0,0.9090909090909091,0.9090909090909091,1,yes,-30.194456100463867,entertainer
335,1.0,1.0,0.6666666666666666,1,that,-44.717430114746094,1.0,1.0,1.0,1,yes,-45.60796356201172,not
336,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,yes,-47.62384796142578,roof
337,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,call
338,1.0,1.3333333333333333,1.0,1,hello,-161.9378204345703,1.0,0.6666666666666666,0.6666666666666666,1,hey,-150.51263427734375,how
339,1.0,1.0,1.0,0,,0.0,1.0,0.8,0.6666666666666666,1,one,-56.60747146606445,would
340,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,mm,-113.51477813720703,refugee
341,1.0,1.0,1.0,0,,0.0,1.0,0.8,0.6,1,hey,-100.43392944335938,hoist
342,1.0,1.0,1.0,0,,0.0,1.0,0.8,1.0,1,yeah,-51.72935104370117,bravo
343,1.0,0.6666666666666666,0.6666666666666666,1,yes,-29.349292755126953,1.0,1.0,1.0,0,,0.0,its
344,1.0,0.8571428571428571,0.8,1,yes,-31.363815307617188,1.0,0.8571428571428571,0.8,1,yes,-31.509761810302734,whiskey
345,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,a
346,1.0,1.0,1.0,1,men,-45.63799285888672,1.0,1.0,1.3333333333333333,1,nine,-61.79684066772461,did
347,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,kilo
348,1.0,1.0,0.6,1,hey,-115.38057708740234,1.0,1.0,0.6,1,hey,-111.17233276367188,paste
349,2.0,1.1666666666666667,1.0,1,yeah yeah,-65.392822265625,2.0,1.1666666666666667,1.0,1,yeah yeah,-78.13676452636719,bengal
350,1.0,1.0,1.0,0,,0.0,1.0,1.25,1.0,1,eight,-59.3355827331543,word
351,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,three,-69.67959594726562,could
352,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,adulation
353,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,lima
354,1.0,0.6666666666666666,0.6666666666666666,1,he,-49.77753829956055,1.0,0.6666666666666666,0.6666666666666666,1,hey,-143.47779846191406,had
355,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,enter
356,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,hey,-151.47238159179688,from
357,1.0,0.7777777777777778,0.8181818181818182,1,seven,-48.86140823364258,1.0,0.7777777777777778,0.8181818181818182,1,seven,-73.87132263183594,clergyman
358,1.0,1.0,1.0,0,,0.0,1.0,1.0,0.6666666666666666,1,hey,-116.47289276123047,eight
359,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,delete
360,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,juries
361,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,we
362,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,no,-55.776798248291016,blue
363,1.0,1.0,1.0,0,,0.0,1.0,0.7777777777777778,0.875,1,hey,-131.18983459472656,righteous
364,1.0,0.75,0.6666666666666666,1,hey,-90.73077392578125,1.0,0.75,0.6666666666666666,1,hey,-121.92053985595703,have
365,1.0,1.0,1.0,0,,0.0,1.0,0.75,1.0,1,nine,-62.77521514892578,many
366,3.0,1.4285714285714286,1.125,1,who is here,-135.8513946533203,1.0,1.0,1.0,0,,0.0,foxtrot
367,1.0,1.0,1.0,0,,0.0,1.0,0.7142857142857143,0.8,1,three,-53.3004150390625,whiskey
368,1.0,1.0,1.0,1,mm,-99.43403625488281,1.0,1.0,1.0,0,,0.0,four
369,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,frugality
370,1.0,1.0,0.6666666666666666,1,why,-44.70975112915039,0.0,0.0,0.0,1,one,-70.49180603027344,one
371,1.0,0.5,1.25,1,page,-88.289794921875,1.0,1.0,1.0,1,five,-54.922142028808594,part
372,1.0,1.0,1.0,1,right,-47.303611755371094,1.0,1.0,1.0,1,right,-48.332828521728516,watch
373,1.0,2.0,1.0,1,yeah,-42.77959060668945,1.0,2.0,1.0,1,yeah,-62.53588104248047,so
374,1.0,1.0,0.6666666666666666,1,ten,-40.66488265991211,1.0,1.0,1.0,1,seven,-67.18851470947266,said
375,0.0,0.0,0.0,1,if,-30.301239013671875,1.0,1.0,1.0,0,,0.0,if
376,1.0,1.0,1.0,1,yes,-39.37826919555664,1.0,1.0,1.0,1,yes,-39.7118034362793,bathe
377,1.0,1.0,0.6666666666666666,1,hell,-136.6253662109375,1.0,1.0,1.0,0,,0.0,him
378,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,use
379,1.0,2.0,1.5,1,eight,-31.529977798461914,1.0,1.0,1.0,0,,0.0,if
380,1.0,1.0,1.0,0,,0.0,1.0,0.5,0.5,1,nine,-69.0483627319336,mike
381,2.0,0.8888888888888888,1.0,1,yeah i,-82.8546142578125,1.0,0.8888888888888888,1.0,1,they,-60.087974548339844,boulevard
382,1.0,1.0,1.0,0,,0.0,1.0,0.75,0.75,1,no,-68.47418212890625,down
383,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,adulation
384,1.0,1.0,1.0,1,hey,-99.51766204833984,1.0,1.0,1.0,1,hey,-114.98831176757812,quack
385,1.0,1.0,1.0,0,,0.0,1.0,0.7142857142857143,1.0,1,yes,-43.55226135253906,watches
386,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,oscar
387,1.0,0.7142857142857143,0.8333333333333334,1,eleven,-40.72307205200195,1.0,0.7142857142857143,0.8333333333333334,1,eleven,-54.206626892089844,avenues
388,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,enter
389,1.0,0.75,1.0,1,eight,-58.346500396728516,1.0,0.75,1.0,1,eight,-64.11746978759766,bequeath
390,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,look
391,1.0,1.0,1.0,1,yeah,-37.09634017944336,1.0,1.0,1.0,1,yeah,-41.368309020996094,shovel
392,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,protege
393,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,yeah,-56.854209899902344,down
394,1.0,1.0,1.0,1,yes,-55.591087341308594,1.0,1.0,1.0,1,yes,-55.77619934082031,with
395,1.0,0.6666666666666666,0.3333333333333333,1,hey,-135.5137176513672,1.0,0.6666666666666666,0.3333333333333333,1,hey,-98.53788757324219,may
396,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,babyhood
397,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,which
398,1.0,1.0,1.0,0,,0.0,1.0,0.75,1.0,1,eight,-39.121578216552734,echo
399,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,away
400,1.0,1.0,1.0,1,and,-38.39493942260742,1.0,1.25,1.0,1,eight,-55.118385314941406,look
401,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,hotel
402,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,atrocious
403,1.0,0.8,1.0,1,yeah,-49.94768142700195,1.0,0.8,1.0,1,yeah,-63.200008392333984,stars
404,1.0,0.5714285714285714,0.8333333333333334,1,bless,-84.25425720214844,2.0,0.8571428571428571,1.1666666666666667,1,yes sir,-142.42135620117188,bushels
405,0.0,0.0,0.0,1,his,-39.80575942993164,1.0,0.6666666666666666,1.0,1,yes,-46.824344635009766,his
406,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,immovable
407,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,kilo
408,1.0,2.0,1.0,1,yeah,-40.57723617553711,1.0,2.0,1.0,1,yeah,-34.50642776489258,no
409,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,regime
410,1.0,1.0,1.0,1,yes,-35.879547119140625,1.0,1.0,1.0,1,yes,-38.2939453125,but
411,1.0,1.0,1.0,0,,0.0,1.0,1.0,0.8333333333333334,1,one,-54.262168884277344,upward
412,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,righteous
413,1.0,0.7777777777777778,1.1666666666666667,1,merchants,-318.83831787109375,1.0,0.5555555555555556,0.3333333333333333,1,much,-50.84268569946289,moustache
414,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,voyage
415,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,regime
416,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,long
417,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,foxtrot
418,1.0,0.8888888888888888,0.9,1,yes,-34.19525146484375,1.0,0.8888888888888888,0.9,1,yes,-48.01708984375,vouchsafe
419,1.0,1.0,1.0,1,yeah,-41.97319793701172,1.0,1.0,1.0,1,yeah,-43.07820129394531,girl
420,1.0,0.7777777777777778,0.8571428571428571,1,then,-33.88257598876953,1.0,0.7777777777777778,0.8571428571428571,1,then,-30.021379470825195,bloodshed
421,1.0,0.8888888888888888,0.9,1,yes,-48.05287170410156,1.0,0.8888888888888888,0.9,1,yes,-49.808937072753906,vouchsafe
422,1.0,0.7142857142857143,1.0,1,blazer,-185.86041259765625,1.0,0.8571428571428571,1.0,1,me,-50.72999954223633,bushels
423,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,reward
424,1.0,1.0,1.0,1,yes,-37.203617095947266,1.0,1.0,1.0,1,yes,-50.65154266357422,but
425,1.0,0.8,0.6666666666666666,1,no,-63.19026184082031,1.0,0.8,0.6666666666666666,1,zero,-71.1281509399414,bravo
426,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,alpha
427,1.0,1.0,1.0,0,,0.0,1.0,0.6666666666666666,1.0,1,eight,-62.799781799316406,emilio
428,1.0,1.0,1.0,1,yeah,-50.024234771728516,1.0,0.6,0.75,1,seven,-61.840370178222656,swoon
429,2.0,1.0,0.6666666666666666,1,hey uh,-104.66844940185547,2.0,1.0,0.6666666666666666,1,hey ah,-116.65055847167969,crayon
430,1.0,0.9166666666666666,0.9230769230769231,1,yeah,-48.34836959838867,1.0,0.9166666666666666,0.9230769230769231,1,yeah,-45.580745697021484,advantageous
431,1.0,1.0,1.0,0,,0.0,1.0,0.6,0.8333333333333334,1,two,-43.79856872558594,tango
432,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,iroquois
433,1.0,0.5,0.6666666666666666,1,then,-33.30023193359375,1.0,0.5,0.6666666666666666,1,then,-44.532066345214844,been
434,1.0,1.0,1.0,1,and,-49.62336349487305,1.0,1.0,1.0,0,,0.0,at
435,1.0,1.0,1.0,0,,0.0,1.0,0.75,0.75,1,no,-51.918365478515625,down
436,1.0,1.0,1.0,0,,0.0,1.0,0.8333333333333334,1.0,1,okay,-64.34339141845703,people
437,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,missouri
438,0.0,0.0,0.0,1,two,-41.692989349365234,0.0,0.0,0.0,1,two,-53.407657623291016,two
439,1.0,1.0,1.0,0,,0.0,1.0,0.875,1.0,1,hey,-117.64018249511719,sentence
440,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,broil
441,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,pennsylvania
442,1.0,0.9,1.0,1,an,-61.750221252441406,1.0,0.9,1.0,1,an,-69.07272338867188,apothecary
443,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,day
444,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,yeah,-32.39398193359375,jowls
445,1.0,1.0,1.0,1,then,-28.603271484375,1.0,1.0,1.0,1,then,-32.73863983154297,demolish
446,1.0,1.0,0.5,1,hi,-36.9849853515625,1.0,1.0,0.5,1,hi,-36.252952575683594,i
447,1.0,1.0,1.0,0,,0.0,1.0,0.7142857142857143,1.0,1,okay,-53.357967376708984,whiskey
448,1.0,1.0,1.0,1,yeah,-42.8718147277832,1.0,1.0,1.0,1,yeah,-44.61371994018555,shovel
449,1.0,1.0,1.0,0,,0.0,1.0,1.3333333333333333,1.0,1,yeah,-41.987552642822266,now
450,2.0,1.6666666666666667,2.0,1,i was,-62.87611389160156,1.0,1.0,1.0,0,,0.0,alt
451,1.0,0.8333333333333334,0.5,1,okay,-32.316505432128906,1.0,0.8333333333333334,0.6666666666666666,1,eight,-52.08491134643555,escape
452,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,if
453,1.0,1.0,0.6666666666666666,1,six,-48.73511505126953,1.0,0.75,1.0,1,eight,-58.39128112792969,bequeath
454,1.0,1.0,1.0,0,,0.0,1.0,0.6666666666666666,0.6666666666666666,1,yes,-41.287994384765625,get
455,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,india
456,1.0,1.0,1.0,1,yeah,-40.771881103515625,1.0,1.0,1.0,1,yeah,-38.13547134399414,from
457,1.0,1.0,1.0,0,,0.0,0.0,0.0,0.0,1,yes,-34.275028228759766,yes
458,1.0,1.0,1.0,1,hey,-94.99114990234375,1.0,1.0,1.0,1,three,-52.84687805175781,could
459,1.0,1.0,1.0,1,yes,-31.96999740600586,1.0,1.0,1.0,1,yes,-34.83513641357422,which
460,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,bachelor
461,1.0,1.0,1.3333333333333333,1,rich,-94.85575866699219,1.0,1.0,0.3333333333333333,1,one,-75.39678192138672,what
462,1.0,1.0,1.0,1,hey,-108.76470947265625,1.0,1.0,1.0,1,three,-52.194095611572266,could
463,1.0,1.0,1.0,1,hey,-120.1633071899414,1.0,1.0,1.0,1,three,-59.720497131347656,could
464,1.0,0.8333333333333334,0.875,1,yes,-32.87052917480469,1.0,0.8333333333333334,0.875,1,yeah,-35.986141204833984,joyful
465,1.0,0.8333333333333334,0.875,1,yes,-32.72826385498047,1.0,0.8333333333333334,0.875,1,yes,-34.635986328125,joyful
466,1.0,0.7777777777777778,1.0,1,hey,-133.24758911132812,1.0,0.7777777777777778,1.0,1,hey,-129.43515014648438,southeast
467,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,faithfulness
468,1.0,1.0,1.0,0,,0.0,1.0,0.75,0.5,1,two,-56.31959915161133,into
469,2.0,0.9166666666666666,1.0,1,the a,-87.42745208740234,1.0,0.8333333333333334,1.0,1,nine,-63.383514404296875,beleaguering
470,1.0,0.8,1.0,1,yeah,-41.18784713745117,1.0,0.8,1.0,1,yeah,-42.94021224975586,chair
471,1.0,1.0,0.8,1,very,-51.313621520996094,1.0,0.8333333333333334,0.8,1,three,-67.86940002441406,bogies
472,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,day
473,2.0,1.5,1.3333333333333333,1,okay okay,-61.47010803222656,1.0,0.8333333333333334,0.5,1,okay,-41.20400619506836,escape
474,1.0,0.8888888888888888,0.8888888888888888,1,three,-60.02178192138672,1.0,0.8888888888888888,0.8888888888888888,1,three,-60.292640686035156,composure
475,1.0,0.8571428571428571,0.8571428571428571,1,hey,-107.54295349121094,1.0,0.8571428571428571,0.8571428571428571,1,hey,-139.61407470703125,cowboys
476,1.0,0.6666666666666666,1.0,1,yes,-28.012020111083984,1.0,0.6666666666666666,1.0,1,yes,-53.16905212402344,was
477,1.0,1.0,1.0,1,yeah,-37.13713455200195,1.0,1.0,1.0,0,,0.0,india
478,1.0,1.0,1.0,1,no,-58.14785385131836,1.0,1.0,1.0,1,yeah,-38.467376708984375,ball
479,1.0,1.0,1.0,1,yeah,-38.03898620605469,1.0,1.0,1.0,0,,0.0,drum
480,1.0,2.0,0.5,1,ay,-81.23103332519531,1.0,2.0,0.5,1,ay,-93.56741333007812,i
481,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,it
482,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,he,-90.35136413574219,find
483,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,betook
484,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,astounded
485,1.0,1.0,1.0,0,,0.0,1.0,2.0,1.5,1,eight,-41.869869232177734,is
486,1.0,1.0,1.0,0,,0.0,1.0,0.75,0.75,1,nine,-52.90444564819336,made
487,1.0,1.0,1.0,1,then,-27.7462215423584,1.0,1.0,1.0,1,then,-28.058330535888672,demolish
488,1.0,1.0,1.0,0,,0.0,1.0,0.8,1.0,1,three,-57.235755920410156,tango
489,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,it
490,1.0,0.8,1.0,1,yeah,-34.23057174682617,1.0,0.8,1.0,1,yeah,-48.63053512573242,their
491,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,1,yeah,-59.97277069091797,number
492,1.0,1.0,1.0,0,,0.0,1.0,0.75,0.6666666666666666,1,yes,-37.8703498840332,this
493,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,lima
494,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,xray
495,1.0,0.8,1.0,1,yeah,-36.166019439697266,2.0,1.4,1.0,1,yeah yeah,-95.77030181884766,delta
496,1.0,1.0,1.0,0,,0.0,1.0,1.0,0.5,1,yeah,-53.04228591918945,you
497,1.0,1.0,1.0,0,,0.0,1.0,1.0,0.75,1,yeah,-40.73574447631836,nine
498,1.0,0.75,1.0,1,no,-39.01828384399414,1.0,0.75,1.0,1,no,-54.72804641723633,many
499,1.0,1.0,1.0,1,code,-64.51814270019531,1.0,1.0,1.0,1,two,-53.68424606323242,cut
500,1.0,0.5,0.6666666666666666,1,then,-30.79835319519043,1.0,1.0,1.0,1,nine,-62.50553512573242,been
501,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,schoolyard
502,1.0,0.6666666666666666,0.6666666666666666,1,he,-52.250083923339844,1.0,0.6666666666666666,0.6666666666666666,1,hey,-160.0323028564453,had
503,2.0,1.75,1.5,1,that is,-74.1669692993164,1.0,1.0,1.0,0,,0.0,like
504,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,journalism
505,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,lima
506,1.0,0.75,0.6666666666666666,1,yes,-43.099586486816406,1.0,0.75,0.6666666666666666,1,yes,-37.58062744140625,this
507,1.0,2.0,1.0,1,yeah,-46.31804275512695,1.0,2.0,1.0,1,yeah,-54.765811920166016,so
508,1.0,0.6,1.3333333333333333,1,edge,-115.97624969482422,1.0,1.0,0.6666666666666666,1,hey,-99.78921508789062,eight
509,1.0,1.0,1.0,0,,0.0,1.0,1.0,1.0,0,,0.0,india
