,in_wers,in_cers,in_pers,in_texts,in_scores,new_wers,new_cers,new_pers,new_texts,new_scores,refs
220,0.8333333333333334,0.6060606060606061,0.625,dead of swam round,-311.2710266113281,0.8333333333333334,0.7575757575757576,0.8125,they swam,-131.4966278076172,the dolphins swam around our boat
221,1.0,0.75,0.5,bye,-88.98139190673828,1.0,1.0,1.0,,0.0,mike
222,2.0,1.5,1.5,park park,-241.82261657714844,1.0,1.0,1.0,five,-60.27416229248047,part
223,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,rich
224,1.0,0.5714285714285714,0.5714285714285714,for,-38.677974700927734,1.0,0.5714285714285714,0.5714285714285714,four,-55.29822540283203,forward
225,1.0,1.0,1.0,,0.0,1.0,0.8,0.6666666666666666,two,-50.83771514892578,shoot
226,0.2727272727272727,0.36,0.37333333333333335,he further proposed grants of an unspecified sum,-1023.385986328125,0.2727272727272727,0.36,0.37333333333333335,he further proposed grants of an unspecified sum,-1000.5462036132812,he further proposed grants of an unspecified sum for experimental hospitals
227,0.0,0.0,0.0,the box contained three sweaters,-703.9348754882812,0.0,0.0,0.0,the box contained three sweaters,-846.7216186523438,the box contained three sweaters
228,0.125,0.10256410256410256,0.08108108108108109,i tried to have people in the community,-390.434814453125,0.125,0.05128205128205128,0.05405405405405406,i tried to help people in the community,-525.7178344726562,i tried to tell people in the community
229,1.0,0.5,0.5,fly,-71.50140380859375,1.0,0.5,0.5,fly,-74.38764953613281,slay
230,1.0,1.0,1.0,feedback,-230.29164123535156,0.0,0.0,0.0,feed,-120.27943420410156,feed
231,0.1,0.047619047619047616,0.04878048780487805,dont ask me to carry an ugly rag like that,-887.4533081054688,0.1,0.047619047619047616,0.04878048780487805,dont ask me to carry an ugly rag like that,-952.1663208007812,dont ask me to carry an oily rag like that
232,0.3333333333333333,0.36363636363636365,0.38095238095238093,he took me out one day one day,-402.56500244140625,0.0,0.0,0.0,he took me out one day,-337.4923400878906,he took me out one day
233,0.7272727272727273,0.6153846153846154,0.6444444444444445,she had your dirk shoot,-360.2901611328125,0.7272727272727273,0.6153846153846154,0.6444444444444445,she had your dirk shoot,-365.7339782714844,she had your dark suit in greasy wash water all year
234,0.0,0.0,0.0,cork,-121.31196594238281,1.0,1.0,1.0,correct,-31.461183547973633,cork
235,1.0,1.5,1.3333333333333333,no no,-79.34757232666016,0.0,0.0,0.0,no,-71.59550476074219,no
236,1.0,0.5,0.5,way,-43.253177642822266,1.0,1.0,1.0,hue,-104.35960388183594,play
237,1.0,1.5,1.25,cereal,-214.0749053955078,1.0,1.5,1.25,cereal,-243.50006103515625,slip
238,1.0,0.5,0.6666666666666666,well,-36.03276824951172,1.0,0.75,0.6666666666666666,wow,-78.8555679321289,were
239,2.0,2.0,2.0,bek web,-191.64871215820312,1.0,0.3333333333333333,0.3333333333333333,but,-35.242897033691406,bug
240,0.0,0.0,0.0,night,-30.276987075805664,0.0,0.0,0.0,night,-53.391414642333984,night
241,0.0,0.0,0.0,train,-64.21835327148438,0.0,0.0,0.0,train,-69.52224731445312,train
242,1.0,1.0,1.0,,0.0,1.0,2.0,1.0,eight,-59.97123718261719,at
243,1.0,0.5,0.75,slip s,-145.2666015625,1.0,1.0,1.0,,0.0,slip
244,0.0,0.0,0.0,loyal,-128.44158935546875,1.0,0.8,0.8,l,-101.11201477050781,loyal
245,1.0,1.0,1.0,,0.0,1.0,1.3333333333333333,0.6666666666666666,five,-47.304630279541016,shy
246,1.0,1.3333333333333333,1.3333333333333333,bad bad,-126.0470962524414,1.0,1.0,1.0,,0.0,bad
247,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,though
248,0.0,0.0,0.0,select,-110.67247772216797,0.0,0.0,0.0,select,-96.19070434570312,select
249,1.0,0.7941176470588235,0.7878787878787878,were yet away,-138.18142700195312,1.0,0.7941176470588235,0.7878787878787878,were yet away,-131.4097442626953,why yell or worry over silly items
250,1.0,1.0,1.0,,0.0,1.0,0.8,0.6666666666666666,five,-43.69224166870117,thigh
251,1.0,1.0,1.0,,0.0,1.0,0.5,0.25,four,-54.14643096923828,fork
252,1.0,0.8,0.6666666666666666,map,-83.46087646484375,1.0,0.8,1.0,nope,-75.69619750976562,whoop
253,1.0,0.25,0.6666666666666666,dear,-74.41015625,1.0,0.25,0.6666666666666666,dear,-78.87792205810547,tear
254,0.0,0.0,0.0,walk,-29.93938446044922,0.0,0.0,0.0,walk,-41.222190856933594,walk
255,0.16666666666666666,0.21875,0.22580645161290322,but he always answers banana oil banana,-592.825439453125,0.0,0.0,0.0,but he always answers banana oil,-461.8134765625,but he always answers banana oil
256,2.0,2.3333333333333335,1.3333333333333333,thai thai,-223.19586181640625,1.0,1.0,0.0,thai,-135.86668395996094,tie
257,1.0,1.6666666666666667,0.0,eight,-36.8119010925293,1.0,1.6666666666666667,0.6666666666666666,right,-31.607786178588867,ate
258,1.0,0.4,0.6666666666666666,seek,-71.70680236816406,1.0,0.8,0.6666666666666666,suite,-97.37754821777344,sheet
259,1.0,1.0,1.0,,0.0,1.0,0.4,0.6666666666666666,see,-32.206111907958984,sheet
260,1.0,1.0,0.3333333333333333,bye,-86.02958679199219,1.0,1.0,0.3333333333333333,bye,-107.63009643554688,sigh
261,1.0,0.5,0.6,halo,-93.65928649902344,1.0,0.5,0.2,hillo,-135.0857391357422,kilo
262,1.0,1.0,1.0,,0.0,0.75,0.7222222222222222,0.8235294117647058,clear up,-78.54910278320312,tear up that paper
263,1.0,1.3333333333333333,1.3333333333333333,five,-43.12129211425781,1.0,0.6666666666666666,0.6666666666666666,bye,-90.8510971069336,bad
264,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,before thursdays exam review every formula
265,0.0,0.0,0.0,we have often urged him to walk more and smoke less,-1071.3092041015625,0.0,0.0,0.0,we have often urged him to walk more and smoke less,-1090.1947021484375,we have often urged him to walk more and smoke less
266,1.0,0.75,0.25,wait,-87.11255645751953,1.0,0.75,0.25,wait,-116.83290100097656,rate
267,0.0,0.0,0.0,spit,-68.05873107910156,1.0,1.0,0.5,spears,-181.2456817626953,spit
268,0.0,0.0,0.0,jacket,-138.0541534423828,0.0,0.0,0.0,jacket,-138.4085693359375,jacket
269,1.0,0.75,1.0,no,-32.1417236328125,1.0,0.75,1.0,no,-37.13423538208008,gnaw
270,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,knee
271,0.0,0.0,0.0,him,-30.452335357666016,1.0,1.0,1.0,ten,-48.21736145019531,him
272,1.0,0.5,0.25,four,-30.377334594726562,1.0,0.5,0.25,four,-32.85047149658203,form
273,1.0,0.6,0.6551724137931034,student what,-64.3632583618164,1.0,0.5666666666666667,0.5517241379310345,student watch,-71.30464935302734,students watched as he got out
274,0.0,0.0,0.0,play,-35.70404815673828,0.0,0.0,0.0,play,-45.59858703613281,play
275,1.0,2.0,1.75,volunteer,-222.7808837890625,1.0,0.75,0.5,nine,-50.04255676269531,rain
276,0.0,0.0,0.0,the,-29.67230796813965,0.0,0.0,0.0,the,-30.17759132385254,the
277,0.0,0.0,0.0,victor,-185.21051025390625,0.0,0.0,0.0,victor,-181.53097534179688,victor
278,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,usually minus several buttons
279,0.0,0.0,0.0,rake,-65.7980728149414,0.0,0.0,0.0,rake,-57.883209228515625,rake
280,0.4,0.3076923076923077,0.30434782608695654,alfalfa is healthy,-465.3402404785156,1.2,0.8076923076923077,0.782608695652174,ill file for it have it,-393.23406982421875,alfalfa is healthy for you
281,1.0,1.6666666666666667,0.0,eight,-51.8597526550293,1.0,1.6666666666666667,0.0,eight,-55.14524841308594,ate
282,1.0,0.4,0.2,trade,-79.61004638671875,1.0,0.8,0.8,two,-73.46461486816406,trait
283,0.0,0.0,0.0,air,-62.5091552734375,0.0,0.0,0.0,air,-86.18711853027344,air
284,0.7142857142857143,0.5675675675675675,0.6060606060606061,if you destroy the if you destroy confidence in banks,-1057.3662109375,0.7142857142857143,0.5675675675675675,0.6060606060606061,if you destroy the if you destroy confidence in banks,-1068.2672119140625,if you destroy confidence in banks you do something to the economy he said
285,1.0,0.75,0.6666666666666666,fit,-83.61738586425781,2.0,1.75,2.0,hip fit,-167.3040771484375,feed
286,1.0,0.3333333333333333,0.4,gobble,-211.9215545654297,0.0,0.0,0.0,double,-243.98065185546875,double
287,1.0,1.0,1.0,,0.0,1.0,0.8,0.75,six,-52.889163970947266,seeds
288,1.0,0.4,0.3333333333333333,sure,-27.324344635009766,1.0,0.4,0.3333333333333333,sure,-39.14509201049805,share
289,0.0,0.0,0.0,grow,-35.12966537475586,1.0,0.5,0.75,wow,-80.7261962890625,grow
290,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,coupe
291,1.0,0.3333333333333333,0.2,matton,-186.48756408691406,1.0,0.8333333333333334,1.0,matching,-158.646484375,mitten
292,1.0,0.75,0.6666666666666666,free,-39.667701721191406,1.0,1.0,1.0,two,-33.0692253112793,fear
293,0.5,0.375,0.38095238095238093,he indeed than i am,-423.5262451171875,0.6666666666666666,0.2916666666666667,0.38095238095238093,he is the new and i am,-397.8591003417969,she is thinner than i am
294,1.0,0.4,0.3333333333333333,croup,-192.5315399169922,1.0,0.4,0.3333333333333333,croup,-191.03359985351562,coupe
295,0.0,0.0,0.0,rocks,-89.71170806884766,0.0,0.0,0.0,rocks,-131.49501037597656,rocks
296,2.0,0.8571428571428571,1.6,first tale,-144.6788330078125,2.0,0.8571428571428571,1.0,good thing,-120.81837463378906,fitting
297,0.0,0.0,0.0,down,-29.616601943969727,0.0,0.0,0.0,down,-32.4686393737793,down
298,0.0,0.0,0.0,much,-30.115636825561523,1.0,1.0,1.0,right,-61.78508758544922,much
299,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,up,-42.102603912353516,up
300,1.0,1.0,1.6666666666666667,char,-81.52608489990234,1.0,0.75,1.0,sure,-66.5483627319336,sigh
301,0.125,0.125,0.1794871794871795,jane may earn more money by working hard jane,-562.2136840820312,0.0,0.0,0.0,jane may earn more money by working hard,-505.39013671875,jane may earn more money by working hard
302,1.0,1.2,1.2,seven seven,-65.22694396972656,0.0,0.0,0.0,seven,-47.18485641479492,seven
303,1.0,1.0,0.75,z,-107.7190933227539,0.0,0.0,0.0,city,-44.03630065917969,city
304,0.0,0.0,0.0,rock,-70.0679931640625,0.0,0.0,0.0,rock,-87.0877914428711,rock
305,1.0,0.8,0.8,three,-46.32917404174805,1.0,0.8,0.8,three,-56.18766784667969,trait
306,0.9166666666666666,0.7464788732394366,0.7714285714285715,nothing and had been,-118.95803833007812,0.9166666666666666,0.9014084507042254,0.9285714285714286,nothing,-26.064733505249023,nothing has been done yet to take advantage of the enabling legislation
307,0.5,0.4583333333333333,0.47619047619047616,he will allow,-90.49751281738281,0.5,0.4583333333333333,0.47619047619047616,he will allow,-89.7315444946289,he will allow a rare lie
308,0.2857142857142857,0.30303030303030304,0.25925925925925924,where were you while we were away where you,-388.26788330078125,0.0,0.0,0.0,where were you while we were away,-325.1534118652344,where were you while we were away
309,1.0,1.0,1.0,,0.0,1.0,0.75,0.6666666666666666,five,-41.86178207397461,sigh
310,0.8333333333333334,0.5277777777777778,0.5333333333333333,nothing i do offend you badly,-353.1160888671875,0.8333333333333334,0.6944444444444444,0.7,nothing attempted,-266.61334228515625,nothing is as offensive as innocence
311,1.0,1.0,1.3333333333333333,life,-38.85458755493164,1.0,1.0,1.3333333333333333,five,-64.9986343383789,mush
312,2.0,1.0,3.3333333333333335,w what,-57.09858703613281,2.0,1.0,2.3333333333333335,wo work,-98.09439849853516,whoop
313,1.0,0.3333333333333333,0.3333333333333333,him,-40.8295783996582,1.0,1.0,1.0,,0.0,hem
314,1.0,1.0,0.6,sure,-30.618558883666992,1.0,1.0,0.6,sure,-35.18856430053711,chair
315,2.0,1.6666666666666667,1.8,the boulevard,-242.6012420654297,0.0,0.0,0.0,double,-244.44744873046875,double
316,0.0,0.0,0.0,knee,-153.0176544189453,0.0,0.0,0.0,knee,-174.40200805664062,knee
317,1.0,1.0,1.0,,0.0,1.0,1.0,1.3333333333333333,nine,-83.99687957763672,and
318,0.0,0.0,0.0,mike,-88.56851196289062,0.0,0.0,0.0,mike,-82.23997497558594,mike
319,0.5,0.41379310344827586,0.4166666666666667,there is a tea house,-252.3749542236328,0.5,0.41379310344827586,0.4166666666666667,there is a tea house,-249.11178588867188,there is a treehouse up above
320,0.0,0.0,0.0,usually minus several buttons,-505.5280456542969,0.0,0.0,0.0,usually minus several buttons,-689.1522216796875,usually minus several buttons
321,1.0,1.25,0.5,eight,-47.45723342895508,1.0,1.25,0.5,eight,-67.169189453125,rake
322,0.8461538461538461,0.7101449275362319,0.696969696969697,quite he plays skill point,-474.6817626953125,0.9230769230769231,0.7681159420289855,0.7121212121212122,questioning he placed skill point,-520.294921875,twice each day he plays skillfully and with zest upon our small organ
323,1.0,1.2,1.2,chair chair,-137.56951904296875,0.0,0.0,0.0,chair,-86.07670593261719,chair
324,0.0,0.0,0.0,car,-28.381553649902344,1.0,1.6666666666666667,1.6666666666666667,correct,-32.71803283691406,car
325,0.125,0.07692307692307693,0.02702702702702703,i try to tell people in the community,-376.7847900390625,0.125,0.07692307692307693,0.02702702702702703,i try to tell people in the community,-383.51666259765625,i tried to tell people in the community
326,0.0,0.0,0.0,sprinkle,-253.85910034179688,1.0,0.125,0.375,sprinkler,-316.77496337890625,sprinkle
327,1.0,0.25,0.3333333333333333,bell,-58.11082077026367,1.0,0.25,0.3333333333333333,bell,-117.10368347167969,bill
328,0.5714285714285714,0.5121951219512195,0.47619047619047616,it eventually became,-461.658203125,0.5714285714285714,0.5121951219512195,0.47619047619047616,it eventually became,-448.9493713378906,it eventually became a rather proud claim
329,0.0,0.0,0.0,forward,-72.08102416992188,1.0,0.5714285714285714,0.5714285714285714,four,-50.30944061279297,forward
330,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,hey,-123.59333801269531,error
331,0.6923076923076923,0.6933333333333334,0.7101449275362319,the prospect of cutting,-412.5744323730469,0.6923076923076923,0.6933333333333334,0.7101449275362319,the prospect of cutting,-408.4334716796875,the prospect of cutting back spending is an unpleasant one for any governor
332,0.0,0.0,0.0,three,-29.6052303314209,0.0,0.0,0.0,three,-46.23233413696289,three
333,1.0,0.25,0.5,ship,-82.30564880371094,1.0,1.0,1.0,,0.0,slip
334,2.0,0.5714285714285714,0.7142857142857143,eg bor,-118.31879425048828,0.0,0.0,0.0,explore,-150.8183135986328,explore
335,0.42857142857142855,0.17647058823529413,0.21212121212121213,why yellow worry over his silly items,-610.8861694335938,0.42857142857142855,0.17647058823529413,0.21212121212121213,why yellow worry over his silly items,-590.4487915039062,why yell or worry over silly items
336,0.8333333333333334,0.5416666666666666,0.5714285714285714,he were allowed,-176.92489624023438,0.8333333333333334,0.4166666666666667,0.47619047619047616,he wrote a loud a rail line,-519.225341796875,he will allow a rare lie
337,1.0,0.3333333333333333,0.3333333333333333,dag,-68.47563171386719,1.0,1.0,0.6666666666666666,dead,-124.37110900878906,dug
338,1.0,0.8,0.0,right,-45.1619873046875,1.0,0.8,0.0,right,-40.707786560058594,write
339,0.0,0.0,0.0,sigh,-135.1192169189453,1.0,0.75,0.6666666666666666,five,-41.882266998291016,sigh
340,0.0,0.0,0.0,right,-43.21550750732422,0.0,0.0,0.0,right,-46.883323669433594,right
341,1.0,1.0,1.3333333333333333,wail,-76.68575286865234,1.0,1.0,1.0,,0.0,feed
342,1.0,0.8604651162790697,0.8947368421052632,and we think,-139.98971557617188,1.0,0.8604651162790697,0.8947368421052632,and we think,-142.4627685546875,you wished to know all about my grandfather
343,0.0,0.0,0.0,the little schoolhouse stood empty,-942.8893432617188,0.0,0.0,0.0,the little schoolhouse stood empty,-1532.864501953125,the little schoolhouse stood empty
344,0.8333333333333334,0.7297297297297297,0.8235294117647058,the dream improve,-262.54766845703125,0.6666666666666666,0.5675675675675675,0.5882352941176471,the dream approached,-332.7991943359375,the train approached the depot slowly
345,1.0,0.8285714285714286,0.7941176470588235,hi lit um,-139.8002166748047,0.875,0.8571428571428571,0.8529411764705882,i lit,-94.51254272460938,i looked up and noticed two old men
346,0.0,0.0,0.0,no,-32.745365142822266,0.0,0.0,0.0,no,-41.109134674072266,no
347,1.0,0.3333333333333333,0.3333333333333333,slip,-95.41224670410156,1.0,1.0,1.0,,0.0,sip
348,2.0,1.0,1.0,are you,-75.7606430053711,0.0,0.0,0.0,area,-90.10660552978516,area
349,2.0,2.4,2.4,oscar oscar oscar,-602.9623413085938,0.0,0.0,0.0,oscar,-253.63858032226562,oscar
350,0.0,0.0,0.0,darn,-107.7166976928711,1.0,0.5,0.75,dian,-109.1878890991211,darn
351,1.0,1.25,1.25,dark dark,-249.8083038330078,0.0,0.0,0.0,dark,-119.71469116210938,dark
352,0.0,0.0,0.0,but he always answers banana oil,-412.37554931640625,0.0,0.0,0.0,but he always answers banana oil,-460.2657470703125,but he always answers banana oil
353,0.3333333333333333,0.13513513513513514,0.14705882352941177,the train approached the new boat slowly,-665.8483276367188,0.3333333333333333,0.2702702702702703,0.29411764705882354,the train abolished the boat slowly,-845.4226684570312,the train approached the depot slowly
354,0.0,0.0,0.0,written,-190.1348876953125,0.0,0.0,0.0,written,-225.7587127685547,written
355,0.42857142857142855,0.15384615384615385,0.19444444444444445,he is nearly ninety three years old,-509.6812744140625,0.42857142857142855,0.15384615384615385,0.19444444444444445,he is nearly ninety three years old,-519.91162109375,well he is nearly ninetythree years old
356,1.0,1.3333333333333333,0.6666666666666666,right,-32.58888626098633,1.0,1.3333333333333333,0.6666666666666666,right,-33.497100830078125,ray
357,4.0,1.8571428571428572,2.6,pity him pity him,-234.33409118652344,2.0,1.1428571428571428,1.0,pierce him,-209.2654571533203,pitting
358,0.375,0.2619047619047619,0.275,day after day some new episodes,-877.1618041992188,0.375,0.2619047619047619,0.275,day after day some new episodes,-859.7896118164062,day after day some new episode is reported
359,1.0,0.8,0.6,male,-83.29106140136719,1.0,0.8,0.8,my,-50.27585220336914,loyal
360,1.0,0.25,0.3333333333333333,freed,-77.43397521972656,1.0,0.5,0.6666666666666666,free,-32.181251525878906,feed
361,0.0,0.0,0.0,it eventually became a rather proud claim,-801.3489990234375,0.0,0.0,0.0,it eventually became a rather proud claim,-807.8064575195312,it eventually became a rather proud claim
362,0.625,0.6730769230769231,0.6511627906976745,night after night,-148.8795166015625,0.625,0.6730769230769231,0.6511627906976745,night after night,-136.00750732421875,night after night they received annoying phone calls
363,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,air
364,0.0,0.0,0.0,delta,-148.81312561035156,0.0,0.0,0.0,delta,-136.96766662597656,delta
365,1.0,0.5,0.5,wait,-69.43135070800781,1.0,0.75,0.5,way,-53.08134078979492,raid
366,0.2857142857142857,0.02564102564102564,0.08333333333333333,well he is nearly ninety three years old,-536.9837036132812,0.2857142857142857,0.02564102564102564,0.08333333333333333,well he is nearly ninety three years old,-588.7724609375,well he is nearly ninetythree years old
367,1.0,0.8076923076923077,0.8666666666666667,the old air dag,-228.83547973632812,0.9090909090909091,0.9615384615384616,0.9555555555555556,in,-27.628555297851562,she had your dark suit in greasy wash water all year
368,0.0,0.0,0.0,go,-31.32393455505371,1.0,0.5,0.3333333333333333,no,-32.06365203857422,go
369,1.0,0.6666666666666666,1.0,fi,-45.61614227294922,1.0,1.0,1.0,three,-76.05037689208984,fee
370,0.0,0.0,0.0,rave,-70.12680053710938,1.0,1.0,1.0,,0.0,rave
371,1.0,0.25,0.3333333333333333,fell,-91.15032196044922,1.0,0.75,1.0,seven,-48.71833419799805,sell
372,1.0,0.6666666666666666,0.6666666666666666,two,-30.113460540771484,1.0,0.6666666666666666,0.6666666666666666,two,-31.608171463012695,tip
373,1.0,1.0,0.75,one,-41.774593353271484,1.0,1.0,0.75,one,-55.11511993408203,barn
374,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0.0,of
