,in_wers,in_cers,in_texts,new_wers,new_cers,new_texts,refs
181,0.21428571428571427,0.07407407407407407,he steered northampton from the fourth division to the first inch five season,0.0,0.0,he steered northampton from the fourth division to the first in just five seasons,he steered northampton from the fourth division to the first in just five seasons
182,0.0,0.0,more substantial structures with arches followed,0.0,0.0,more substantial structures with arches followed,more substantial structures with arches followed
183,0.18181818181818182,0.02857142857142857,tom decided against going to austria because he is allergic to kangaroos,0.18181818181818182,0.02857142857142857,tom decided against going to austria because he is allergic to kangaroos,tom decided against going to austria because hes allergic to kangaroos
184,0.1111111111111111,0.04081632653061224,you look two ways for sunday before im explicit,0.1111111111111111,0.04081632653061224,you look two ways for sunday before im explicit,youll look two ways for sunday before im explicit
185,0.0,0.0,keep out of the way,0.0,0.0,keep out of the way,keep out of the way
186,0.14285714285714285,0.06,find information changes to passport processing,0.14285714285714285,0.06,find information changes to passport processing,find information on changes to passport processing
187,0.5,0.48936170212765956,they are the traditional home of the mandinjil bay,0.5,0.48936170212765956,they are the traditional home of the mandinjil bay,they are the traditional home of the mandingalbay yidinji and the gungandji aboriginal peoples
188,0.23076923076923078,0.20481927710843373,chrysl became one of the first jewish writers to write about jewish killings,0.23076923076923078,0.20481927710843373,chrysl became one of the first jewish writers to write about jewish killings,kreisel became one of the first jewish writers to write about jewishcanadian issues
189,0.0,0.0,however these are not intended to compensate the line in any way,0.0,0.0,however these are not intended to compensate the line in any way,however these are not intended to compensate the line in any way
190,0.0,0.0,six counties were organized in the area of the former province,0.0,0.0,six counties were organized in the area of the former province,six counties were organized in the area of the former province
191,0.0,0.0,she immediately regrets cheating on bradley,0.0,0.0,she immediately regrets cheating on bradley,she immediately regrets cheating on bradley
192,0.0,0.0,the greek hero later meets fury of infinity in,0.0,0.0,the greek hero later meets fury of infinity in,the greek hero later meets fury of infinity in
193,0.16666666666666666,0.24528301886792453,cal went on to lose to texas tech in the,0.16666666666666666,0.24528301886792453,cal went on to lose to texas tech in the,cal went on to lose to texas tech in the holiday bowl
194,0.6428571428571429,0.6666666666666666,belchalwell is saxon in origin,0.6428571428571429,0.6666666666666666,belchalwell is saxon in origin,belchalwell is saxon in origin with a medieval church saint aldhelms church much renovated
195,0.15384615384615385,0.10144927536231885,it is however used for quality control because of the use of dust,0.15384615384615385,0.10144927536231885,it is however used for quality control because of the use of dust,it is however used for quality control because of the ease of testing
196,0.2,0.06557377049180328,the arms show a traditional norwegian form of round bull fence,0.3,0.09836065573770492,the arms show a traditional norwegian form of round wolf fins,the arms show a traditional norwegian form of roundpole fence
197,0.6153846153846154,0.5324675324675324,in addition siret frenet bertrand and,0.6153846153846154,0.5324675324675324,in addition siret frenet bertrand and,in addition serret frenet bertrand and puiseux worked in france on this topic
198,0.0,0.0,copulation occurs frequently during this period,0.0,0.0,copulation occurs frequently during this period,copulation occurs frequently during this period
199,0.0,0.0,she says that she was fearful of traveling to venezuela for it,0.0,0.0,she says that she was fearful of traveling to venezuela for it,she says that she was fearful of traveling to venezuela for it
200,1.0,1.0,,1.0,0.5,mode,mood
201,0.0,0.0,this was her final wartime assignment,0.0,0.0,this was her final wartime assignment,this was her final wartime assignment
202,0.0,0.0,later in the war he reached the rank of brevet major,0.0,0.0,later in the war he reached the rank of brevet major,later in the war he reached the rank of brevet major
203,1.0,0.2222222222222222,guy s glen atkins,1.0,0.2777777777777778,guy as glen atkins,gaius glenn atkins
204,0.23076923076923078,0.2857142857142857,the winner is expected to be representative of malta at,0.23076923076923078,0.2857142857142857,the winner is expected to be representative of malta at,the winner is expected to be representative of malta at miss universe pageant
205,0.23076923076923078,0.27472527472527475,he adopted the anarchist deals and joined the international alliance of,0.23076923076923078,0.26373626373626374,he adopted the anarchist deeds and joined the international alliance of,he adopted the anarchist these and joined the international alliance of socialist democracy
206,0.5,0.1568627450980392,he also labeled the bill as woefully under the bad,0.5,0.13725490196078433,he also labeled the bill as woefully under the pad,he also labelled the bill as woefully underprepared
207,0.1111111111111111,0.09375,iran has never had development cooperation agreements with,0.1111111111111111,0.09375,iran has never had development cooperation agreements with,iran has never had development cooperation agreements with spain
208,0.0,0.0,he was the first clipper called to service,0.0,0.0,he was the first clipper called to service,he was the first clipper called to service
209,0.09090909090909091,0.07575757575757576,its young feed on plankton while adults feed predominantly on,0.09090909090909091,0.07575757575757576,its young feed on plankton while adults feed predominantly on,its young feed on plankton while adults feed predominantly on fish
